rotation transx transy transz piper LRMSD modelnum
59206 -62.67 -31.68 -255.16 -515.50 38.1261291907 388
19425 -49.67 -3.68 -238.16 -515.49 11.5969200475 389
7304 -62.67 -33.68 -254.16 -515.28 38.9497345939 390
32450 -64.67 -34.68 -251.16 -515.27 38.2399390508 391
2066 -63.67 -35.68 -251.16 -515.12 38.916618733 392
22228 -65.67 -31.68 -254.16 -515.11 36.6742774391 393
20212 -65.67 -30.68 -255.16 -515.09 36.3539558054 394
21940 -65.67 -31.68 -254.16 -515.08 36.79768266 395
28822 -63.67 -30.68 -255.16 -515.03 37.2217827034 396
41926 -62.67 -31.68 -255.16 -514.99 37.8721341011 397
52975 -51.67 -2.68 -238.16 -514.98 10.2874987043 398
39362 -64.67 -35.68 -251.16 -514.87 39.0190202514 399
8365 -62.67 -36.68 -253.16 -514.77 41.3389666128 400
67951 -50.67 -3.68 -239.16 -514.68 10.3546937209 401
45253 -62.67 -34.68 -253.16 -514.67 39.7847666567 402
11954 -64.67 -34.68 -251.16 -514.67 38.2914718114 403
54102 -62.67 -33.68 -254.16 -514.66 39.1825625379 404
46274 -63.67 -35.68 -251.16 -514.65 39.0021511308 405
37189 -63.67 -34.68 -253.16 -514.53 40.0000033481 406
66974 -54.67 -0.68 -239.16 -514.44 3.6735360573 407
14437 -61.67 -35.68 -253.16 -514.44 40.2324276599 408
6895 -50.67 -2.68 -239.16 -514.43 9.93635878045 409
65910 -64.67 -28.68 -256.16 -514.41 35.6159616748 410
62049 -49.67 -3.68 -238.16 -514.39 12.0778970089 411
28922 -64.67 -30.68 -255.16 -514.37 36.5456981989 412
23954 -63.67 -35.68 -251.16 -514.36 39.0768199488 413
22342 -62.67 -31.68 -255.16 -514.26 38.1039293244 414
57037 -62.67 -35.68 -253.16 -514.21 40.5053187148 415
37857 -50.67 -2.68 -238.16 -514.19 10.8409969417 416
46038 -62.67 -33.68 -254.16 -514.12 39.1180593772 417
12109 -62.67 -34.68 -253.16 -513.89 39.6127006771 418
7239 -49.67 -3.68 -238.16 -513.86 11.8519270652 419
6674 -63.67 -35.68 -251.16 -513.57 39.0156647161 420
1741 -61.67 -36.68 -253.16 -513.55 41.2931916689 421
23593 -63.67 -31.68 -256.16 -513.51 38.5439842214 422
51142 -62.67 -31.68 -255.16 -513.49 38.0543692301 423
27030 -62.67 -33.68 -254.16 -513.23 38.9273823112 424
37760 -51.67 -0.68 -240.16 -513.21 8.2091140753 425
6006 -64.67 -28.68 -256.16 -513.21 35.7608881885 426
36121 -63.67 -31.68 -255.16 -513.18 38.1488022983 427
50954 -63.67 -31.68 -255.16 -513.08 37.3835708143 428
47254 -63.67 -30.68 -255.16 -513.03 37.3254052043 429
69314 -64.67 -34.68 -251.16 -512.93 38.2985148743 430
62260 -64.67 -30.68 -255.16 -512.86 36.3771058387 431
52754 -63.67 -35.68 -251.16 -512.82 38.9624348738 432
42814 -63.67 -30.68 -256.16 -512.80 37.7333967621 433
26742 -64.67 -28.68 -256.16 -512.78 35.7005196842 434
42782 -54.67 -0.68 -239.16 -512.71 3.85041809909 435
