rotation transx transy transz piper LRMSD modelnum
15942 -20.87 -64.48 -65.70 -610.81 13.7686429816 195
41651 -12.87 -52.48 -68.70 -610.50 25.9508157062 196
52467 -18.87 -40.48 -52.70 -610.49 34.3825694875 197
41321 -31.87 -44.48 -43.70 -610.46 29.7601611092 198
2982 -20.87 -63.48 -67.70 -610.44 15.3616916093 199
42483 -23.87 -41.48 -54.70 -610.32 30.5590893016 200
26680 -12.87 -61.48 -29.70 -609.93 35.5342588754 201
60733 -11.87 -55.48 -33.70 -609.89 36.5604402714 202
3779 -12.87 -52.48 -68.70 -609.81 26.0534111751 203
66275 -15.87 -52.48 -70.70 -609.24 24.9299546805 204
57075 -25.87 -40.48 -51.70 -609.24 33.2075209585 205
50537 -30.87 -44.48 -42.70 -609.18 30.131468205 206
11053 -11.87 -56.48 -33.70 -609.12 36.131343696 207
28697 -32.87 -52.48 -33.70 -609.01 33.3366193407 208
52995 -22.87 -41.48 -54.70 -608.98 30.674525584 209
33157 -12.87 -61.48 -33.70 -608.86 33.1254899338 210
30953 -32.87 -44.48 -42.70 -608.23 30.428666038 211
40117 -24.87 -56.48 -68.70 -607.94 19.2596171124 212
61145 -18.87 -69.48 -28.70 -607.82 31.9034495607 213
27591 -33.87 -45.48 -63.70 -607.72 27.93070115 214
1928 -14.87 -70.48 -44.70 -607.67 18.7174721885 215
41465 -32.87 -45.48 -43.70 -607.56 29.0040394722 216
47799 -23.87 -42.48 -36.70 -607.56 35.1141789098 217
54927 -23.87 -42.48 -36.70 -607.36 35.1637915881 218
62487 -16.87 -42.48 -47.70 -607.24 31.7731161927 219
49785 -26.87 -41.48 -49.70 -607.17 30.0016961551 220
10685 -28.87 -49.48 -26.70 -607.01 39.2693412497 221
34374 -19.87 -64.48 -65.70 -606.95 14.6019013794 222
64549 -12.87 -59.48 -33.70 -606.92 34.1744352844 223
22313 -33.87 -44.48 -44.70 -606.73 29.8256763287 224
53081 -18.87 -69.48 -27.70 -606.66 32.8296285071 225
12013 -39.87 -52.48 -46.70 -606.61 24.6476529899 226
6520 -13.87 -62.48 -32.70 -606.60 33.1023164165 227
34035 -17.87 -40.48 -53.70 -606.57 34.1906930177 228
7582 -19.87 -70.48 -30.70 -606.31 28.0463547267 229
49054 -19.87 -70.48 -30.70 -606.28 28.1431029162 230
66121 -37.87 -57.48 -33.70 -606.02 32.3913112765 231
10995 -25.87 -40.48 -50.70 -606.02 33.3084436244 232
42713 -18.87 -69.48 -27.70 -605.94 32.7824741839 233
68638 -19.87 -71.48 -30.70 -605.92 28.3708659663 234
20989 -12.87 -59.48 -32.70 -605.91 35.0460450359 235
60088 -13.87 -63.48 -31.70 -605.34 32.7752204754 236
42659 -26.87 -41.48 -48.70 -605.25 30.2409189758 237
20344 -12.87 -62.48 -33.70 -605.14 32.3687436081 238
24051 -23.87 -41.48 -54.70 -604.89 30.8932060148 239
51027 -18.87 -40.48 -52.70 -604.88 33.5436364838 240
59177 -33.87 -44.48 -43.70 -604.79 30.2763991781 241
42582 -19.87 -64.48 -66.70 -604.73 14.6158511783 242
8487 -15.87 -42.48 -47.70 -604.73 31.8779578849 243
15401 -31.87 -44.48 -43.70 -604.68 29.8046619496 244
18677 -31.87 -52.48 -34.70 -604.27 32.5807855934 245
8403 -17.87 -41.48 -51.70 -604.21 33.3746108321 246
57208 -12.87 -62.48 -33.70 -604.07 32.4175561362 247
54467 -12.87 -53.48 -69.70 -603.77 25.715486712 248
66557 -32.87 -55.48 -30.70 -603.67 33.9684029039 249
46264 -13.87 -62.48 -32.70 -603.38 32.6324212945 250
20211 -25.87 -40.48 -50.70 -602.75 33.2985176059 251
14790 -19.87 -64.48 -66.70 -602.50 15.1969273106 252
29411 -15.87 -52.48 -69.70 -602.49 24.467628307 253
31911 -19.87 -69.48 -27.70 -602.32 32.5415966492 254
58745 -30.87 -44.48 -43.70 -602.08 29.6208314719 255
17399 -15.87 -51.48 -69.70 -602.07 25.1488057807 256
14584 -12.87 -61.48 -32.70 -601.88 33.668633412 257
49875 -17.87 -41.48 -52.70 -601.88 32.9334700651 258
40569 -25.87 -41.48 -49.70 -601.80 29.9616793891 259
50343 -19.87 -69.48 -28.70 -601.77 31.6108218079 260
59753 -30.87 -43.48 -43.70 -601.72 30.4856389355 261
37786 -14.87 -70.48 -44.70 -601.46 18.7118360394 262
47859 -25.87 -40.48 -50.70 -601.40 33.3969304126 263
