rotation transx transy transz piper LRMSD modelnum
51569 86.99 8.47 6.01 -646.41 14.9466880779 384
67237 103.99 0.47 17.01 -646.36 28.0680116645 385
39545 84.99 8.47 8.01 -646.32 17.1384668334 386
57121 89.99 -4.53 6.01 -646.20 30.2506998661 387
30327 106.99 6.47 24.01 -646.02 34.0694815407 388
51361 89.99 -4.53 5.01 -646.00 30.2604234143 389
43505 86.99 8.47 6.01 -645.99 15.1915764832 390
36475 93.99 16.47 5.01 -645.92 16.1551160514 391
10475 82.99 -3.53 9.01 -645.82 26.4239218087 392
47911 91.99 -3.53 -4.99 -645.81 22.9007605701 393
10835 94.99 3.47 17.01 -645.80 29.8431493315 394
56651 82.99 0.47 8.01 -645.77 20.2299579475 395
61789 105.99 8.47 24.01 -645.53 35.037887016 396
28103 104.99 2.47 27.01 -645.43 42.4072060741 397
62814 94.99 4.47 18.01 -645.27 28.9944986884 398
55647 104.99 13.47 18.01 -645.24 25.2282994728 399
34307 82.99 -4.53 7.01 -645.03 28.159329826 400
50201 84.99 6.47 5.01 -644.90 15.2284409534 401
20759 107.99 4.47 28.01 -644.80 43.2778115873 402
13337 84.99 5.47 6.01 -644.72 16.3817269772 403
12501 89.99 15.47 2.01 -644.70 14.51119577 404
33181 102.99 0.47 16.01 -644.64 27.5349255189 405
40715 81.99 -3.53 8.01 -644.61 26.8791198672 406
8519 103.99 3.47 26.01 -644.44 41.4521308578 407
50499 93.99 0.47 16.01 -644.39 32.9700650083 408
57977 85.99 9.47 8.01 -644.24 17.0477701614 409
63117 93.99 16.47 4.01 -644.24 15.895462785 410
60787 99.99 -0.53 11.01 -644.16 26.2856385283 411
69499 99.99 0.47 12.01 -643.90 25.6607154376 412
10213 109.99 4.47 5.01 -643.85 23.9343341884 413
32463 102.99 13.47 18.01 -643.82 24.2370309567 414
29195 82.99 -4.53 7.01 -643.74 27.4840027754 415
51543 88.99 14.47 3.01 -643.74 15.7468790147 416
31283 94.99 4.47 17.01 -643.65 29.6513283868 417
29655 87.99 15.47 4.01 -643.59 17.2109817913 418
9917 106.99 -1.53 17.01 -643.59 34.9137890993 419
48879 103.99 14.47 17.01 -643.45 24.280103648 420
14167 92.99 -2.53 -4.99 -643.08 24.6066922887 421
38105 85.99 6.47 5.01 -643.07 14.0850850283 422
11286 82.99 2.47 4.01 -642.68 17.9367358817 423
63192 104.99 2.47 26.01 -642.46 42.22489809 424
58887 107.99 11.47 21.01 -642.20 29.8747647866 425
56943 103.99 14.47 17.01 -642.03 24.4175577845 426
55751 106.99 4.47 28.01 -641.80 43.2293287288 427
50921 84.99 4.47 5.01 -641.74 16.0770375243 428
31093 99.99 -3.53 13.01 -641.58 24.5608871858 429
35915 83.99 -0.53 6.01 -641.27 19.4988381658 430
31193 84.99 5.47 4.01 -641.10 14.1399401589 431
15831 87.99 15.47 5.01 -641.09 17.9084661666 432
12015 103.99 13.47 18.01 -641.07 24.9258094252 433
59269 105.99 8.47 25.01 -640.93 35.1869248872 434
57087 104.99 13.47 17.01 -640.91 24.7440893958 435
51567 104.99 8.47 25.01 -640.90 33.4419976212 436
69083 83.99 0.47 6.01 -640.88 20.7565530438 437
8589 84.99 8.47 10.01 -640.86 29.3740467045 438
13905 88.99 8.47 14.01 -640.77 28.4324646863 439
56791 91.99 -1.53 -5.99 -640.52 24.1408695234 440
38511 102.99 14.47 17.01 -640.24 24.1047073958 441
855 89.99 14.47 2.01 -640.16 14.8758301591 442
6299 82.99 -2.53 6.01 -640.04 24.256828468 443
7799 103.99 10.47 25.01 -640.01 40.5611031854 444
44801 84.99 5.47 6.01 -639.88 15.685013269 445
18911 99.99 5.47 26.01 -639.83 36.603218636 446
44166 83.99 -0.53 6.01 -639.73 22.1095845934 447
37215 105.99 13.47 18.01 -639.72 25.7086994581 448
