rotation transx transy transz piper LRMSD modelnum
58988 -45.13 38.64 107.41 -383.54 13.7903382467 246
31751 -43.13 33.64 109.41 -383.54 13.1864562693 247
49748 -42.13 28.64 106.41 -383.52 8.52578868766 248
41736 -44.13 29.64 100.41 -383.46 10.7507878589 249
50808 -44.13 29.64 101.41 -383.40 10.6391866739 250
65345 -44.13 34.64 108.41 -383.35 11.0856578277 251
10253 -56.13 49.64 92.41 -383.31 27.0162810628 252
21067 -45.13 36.64 107.41 -383.14 12.2369720057 253
2137 -32.13 42.64 97.41 -383.06 21.897389358 254
11278 -42.13 30.64 109.41 -383.04 10.1961763921 255
17492 -42.13 28.64 106.41 -382.99 8.91932405145 256
57094 -41.13 29.64 107.41 -382.96 10.0954800968 257
11268 -45.13 32.64 104.41 -382.88 4.55732823763 258
44854 -43.13 30.64 110.41 -382.84 12.4131995034 259
4532 -42.13 29.64 108.41 -382.84 10.6905554382 260
30588 -57.13 34.64 76.41 -382.67 32.2699141404 261
34891 -45.13 37.64 107.41 -382.51 12.6587618852 262
60140 -45.13 38.64 107.41 -382.50 13.9448892925 263
30708 -45.13 31.64 104.41 -382.49 3.87854647484 264
16764 -57.13 34.64 77.41 -382.40 31.5775053827 265
41806 -45.13 38.64 107.41 -382.40 13.3505195263 266
65876 -42.13 27.64 106.41 -382.28 8.23063395097 267
51324 -58.13 34.64 77.41 -382.28 31.9121939843 268
57466 -43.13 31.64 107.41 -382.12 9.79692684463 269
1280 -43.13 27.64 98.41 -382.06 6.61456254081 270
13944 -44.13 29.64 101.41 -382.06 10.6827250745 271
68734 -42.13 30.64 110.41 -382.04 10.9035535543 272
59388 -58.13 34.64 77.41 -381.96 31.9318780483 273
49606 -42.13 29.64 109.41 -381.91 11.2345735407 274
36468 -45.13 31.64 104.41 -381.81 3.82181529571 275
52673 -44.13 34.64 108.41 -381.69 11.3381032785 276
39524 -41.13 27.64 100.41 -381.58 8.12315155745 277
12156 -57.13 34.64 76.41 -381.57 32.2773202552 278
35206 -42.13 29.64 108.41 -381.45 10.4492738407 279
12427 -42.13 30.64 109.41 -381.44 10.4255143224 280
22890 -44.13 34.64 108.41 -381.41 11.1809690638 281
42156 -44.13 34.64 108.41 -381.36 11.2570714459 282
35462 -45.13 31.64 104.41 -381.22 4.05567576564 283
3668 -42.13 28.64 106.41 -381.17 8.63949252922 284
58872 -45.13 29.64 100.41 -381.16 10.8747654067 285
1134 -43.13 27.64 96.41 -381.10 8.29967624939 286
3516 -57.13 36.64 78.41 -381.08 31.4499111154 287
21499 -45.13 37.64 108.41 -380.88 13.0406682023 288
17885 -44.13 34.64 108.41 -380.74 11.2850878916 289
59383 -29.13 39.64 94.41 -380.66 22.2230739627 290
40951 -29.13 40.64 95.41 -380.62 22.4919238031 291
55366 -43.13 30.64 110.41 -380.61 12.3969199038 292
69581 -44.13 34.64 108.41 -380.59 11.4178002308 293
62844 -57.13 35.64 77.41 -380.58 31.8109018485 294
7414 -42.13 29.64 108.41 -380.51 10.8658643157 295
50924 -45.13 38.64 107.41 -380.47 13.8234601231 296
65290 -45.13 36.64 109.41 -380.42 10.7466343495 297
39297 -40.13 26.64 107.41 -380.38 10.0159019293 298
6778 -42.13 31.64 108.41 -380.27 10.8941473391 299
66497 -44.13 34.64 108.41 -380.25 10.8098750828 300
4678 -43.13 30.64 109.41 -380.22 11.5345832554 301
9452 -45.13 38.64 107.41 -380.06 13.6546814414 302
1424 -45.13 30.64 103.41 -379.89 4.07995303933 303
12764 -45.13 37.64 107.41 -379.89 13.3169730883 304
17468 -42.13 30.64 108.41 -379.80 9.8771283359 305
35545 -45.13 35.64 106.41 -379.60 11.5087374249 306
25603 -46.13 45.64 107.41 -379.55 19.8254350058 307
8184 -44.13 28.64 100.41 -379.52 10.6499999917 308
12742 -42.13 29.64 109.41 -379.52 11.1669507705 309
49772 -45.13 38.64 108.41 -379.35 14.083822113 310
39873 -40.13 26.64 108.41 -379.33 10.6675877115 311
2635 -45.13 37.64 108.41 -379.32 13.1719432297 312
59974 -43.13 30.64 109.41 -379.30 11.3812057629 313
49291 -42.13 30.64 109.41 -379.22 10.3200695804 314
64206 -43.13 27.64 97.41 -379.14 7.79886988015 315
61558 -43.13 30.64 109.41 -378.97 11.5496882826 316
13724 -42.13 30.64 109.41 -378.95 10.1693255504 317
37422 -43.13 26.64 96.41 -378.92 8.44562436798 318
67006 -43.13 30.64 109.41 -378.91 10.5466694597 319
12022 -42.13 30.64 108.41 -378.86 10.8659077567 320
26525 -56.13 50.64 92.41 -378.85 28.135021933 321
41086 -42.13 30.64 109.41 -378.81 10.2619044732 322
26830 -42.13 30.64 109.41 -378.77 10.4416967541 323
11201 -44.13 34.64 108.41 -378.73 10.4421067438 324
18356 -42.13 28.64 108.41 -378.68 10.8023952949 325
45684 -45.13 32.64 104.41 -378.63 4.54417302681 326
