rotation transx transy transz piper LRMSD modelnum
32810 2.69 -16.51 -49.88 -540.49 3.48267895001 300
1693 4.69 -15.51 -49.88 -540.26 13.1420193207 301
37 3.69 -16.51 -49.88 -540.18 12.3791990597 302
33517 3.69 -15.51 -48.88 -540.17 12.5941078912 303
7357 -1.31 -22.51 -54.88 -540.13 12.993593895 304
5365 3.69 -17.51 -49.88 -540.11 12.3701014181 305
21220 1.69 -18.51 -51.88 -539.86 3.70781204968 306
25327 -0.31 -19.51 -51.88 -539.76 12.7631343083 307
53276 -5.31 -21.51 -52.88 -539.69 8.75084670366 308
58154 1.69 -17.51 -50.88 -539.67 2.88627187237 309
25789 -1.31 -22.51 -54.88 -539.37 12.7316775118 310
40737 1.69 -17.51 -50.88 -539.31 13.0231310438 311
43540 0.69 -18.51 -51.88 -539.30 1.71308172793 312
40161 1.69 -17.51 -50.88 -539.27 12.8719122651 313
29701 -0.31 -18.51 -50.88 -539.25 12.1989179198 314
19348 1.69 -17.51 -50.88 -539.22 2.83473251251 315
64693 -0.31 -19.51 -51.88 -539.22 12.2875945646 316
19562 0.69 -18.51 -51.88 -539.12 2.25844003223 317
64130 0.69 -18.51 -51.88 -539.06 2.53555800214 318
38570 0.69 -18.51 -51.88 -538.98 1.9888760936 319
19765 -1.31 -22.51 -55.88 -538.89 13.7918394068 320
5884 0.69 -19.51 -51.88 -538.80 2.36528611387 321
41668 1.69 -19.51 -52.88 -538.72 3.97870274535 322
20570 1.69 -17.51 -50.88 -538.68 2.59699682432 323
58645 2.69 -18.51 -49.88 -538.63 11.8542717981 324
46056 3.69 -13.51 -48.88 -538.63 7.18550928037 325
32452 1.69 -19.51 -52.88 -538.43 4.04575014723 326
35317 -0.31 -18.51 -50.88 -538.43 12.6907394688 327
20644 0.69 -20.51 -53.88 -538.42 3.85423426701 328
34741 -0.31 -19.51 -51.88 -538.37 12.603190557 329
37006 -4.31 -21.51 -52.88 -538.22 8.1036253031 330
37981 4.69 -14.51 -48.88 -538.14 13.0525868406 331
48938 0.69 -18.51 -51.88 -538.05 2.34183162101 332
36271 0.69 -18.51 -50.88 -537.95 12.8748012079 333
14740 0.69 -18.51 -51.88 -537.50 1.77499567203 334
16898 1.69 -17.51 -50.88 -537.43 2.83388321632 335
68684 -5.31 -21.51 -53.88 -537.25 9.03314838482 336
63253 3.69 -17.51 -49.88 -537.15 12.0753352778 337
59450 1.69 -18.51 -50.88 -537.13 2.01698080609 338
61826 2.69 -15.51 -49.88 -536.95 4.53006851657 339
57565 4.69 -14.51 -48.88 -536.90 13.0701432992 340
54914 0.69 -18.51 -51.88 -536.83 2.06548094166 341
40228 0.69 -20.51 -53.88 -536.75 3.68568604861 342
57434 0.69 -17.51 -50.88 -536.72 2.68680572574 343
32308 1.69 -19.51 -52.88 -536.42 2.63577211988 344
48820 1.69 -18.51 -51.88 -536.21 4.58824211352 345
26941 -1.31 -23.51 -55.88 -536.16 13.8002988299 346
28765 4.69 -14.51 -48.88 -536.12 12.9809697391 347
284 -5.31 -21.51 -52.88 -536.09 8.73854240598 348
33997 -1.31 -22.51 -54.88 -535.82 12.7352311786 349
2788 1.69 -19.51 -52.88 -535.72 3.59443976042 350
46634 1.69 -18.51 -50.88 -535.72 1.58039511217 351
43381 3.69 -16.51 -49.88 -535.58 12.2273829366 352
2138 -0.31 -19.51 -52.88 -535.34 3.44715103148 353
22730 -0.31 -19.51 -52.88 -535.22 3.48229369281 354
54469 -0.31 -19.51 -51.88 -535.10 12.0919537197 355
4876 0.69 -19.51 -51.88 -534.95 2.04957139359 356
19708 0.69 -19.51 -51.88 -534.93 1.78519258258 357
24962 2.69 -15.51 -49.88 -534.85 4.54754959519 358
39009 1.69 -16.51 -50.88 -534.71 12.8981024672 359
48074 1.69 -19.51 -51.88 -534.39 2.25979700508 360
25597 3.69 -15.51 -48.88 -534.38 12.5466360959 361
46621 4.69 -15.51 -48.88 -534.22 12.8599948989 362
48367 0.69 -18.51 -50.88 -534.09 12.7907766837 363
40861 4.69 -15.51 -49.88 -534.02 12.6410842355 364
48292 0.69 -20.51 -53.88 -533.94 3.899475779 365
60807 4.69 -15.51 -49.88 -533.78 12.6060459213 366
10477 4.69 -16.51 -49.88 -533.72 12.515784186 367
20125 -0.31 -16.51 -49.88 -533.62 12.87341015 368
16573 -1.31 -22.51 -54.88 -533.61 13.0071482541 369
39868 0.69 -20.51 -52.88 -533.54 3.81952019262 370
8834 1.69 -18.51 -51.88 -533.34 2.2775634301 371
62653 -1.31 -22.51 -54.88 -533.30 12.7901305672 372
20197 -0.31 -20.51 -51.88 -533.00 11.8443948533 373
45268 1.69 -17.51 -50.88 -532.98 3.17803698199 374
4154 0.69 -19.51 -51.88 -532.89 2.37089412213 375
